row,time,latitude,longitude,depth,mag,rms,place
6088,2019-05-22T06:53:56.260Z,36.1191667,-117.6705,2.14,3.32,0.16,"26km ENE of Coso Junction, CA"
6089,2019-05-22T06:53:14.420Z,38.8120003,-122.8168335,2.14,0.55,0.04,"6km NW of The Geysers, CA"
6090,2019-05-22T06:52:43.070Z,38.8045,-122.8225,1.9,0.64,0.04,"6km WNW of The Geysers, CA"
6091,2019-05-22T06:52:15.340Z,38.8063316,-122.8249969,2.2,0.56,0.05,"7km WNW of The Geysers, CA"
6092,2019-05-22T06:52:03.490Z,38.8093333,-122.817,1.94,0.75,0.04,"6km NW of The Geysers, CA"
6093,2019-05-22T06:51:21.750Z,38.808,-122.816,1.54,3.03,0.07,"6km WNW of The Geysers, CA"
6094,2019-05-22T06:50:15.280Z,18.019,-66.8048,18,1.28,0.18,"1km W of Guayanilla, Puerto Rico"
6095,2019-05-22T06:32:01.570Z,36.6305,-121.2923333,5.96,1.26,0.17,"17km NW of Pinnacles, CA"
6096,2019-05-22T06:28:17.506Z,38.6075,-118.3589,8.3,-0.2,0.0785,"24km ENE of Hawthorne, Nevada"
6097,2019-05-22T06:26:53.893Z,60.701,-152.0809,81.8,1,0.35,"43km W of Nikiski, Alaska"
6098,2019-05-22T06:21:55.133Z,63.0729,-150.4787,103.4,1.4,0.32,"84km WSW of Cantwell, Alaska"
6099,2019-05-22T06:20:27.840Z,58.2871667,-155.0576667,5.68,-0.49,0.09,"103km ESE of King Salmon, Alaska"
6100,2019-05-22T06:08:00.100Z,38.7666667,-122.7063333,0.92,1.24,0.07,"2km SW of Anderson Springs, CA"
6101,2019-05-22T06:06:00.470Z,40.3943333,-121.532,3.12,0.58,0.19,"5km NE of Mineral, CA"
6102,2019-05-22T06:03:54.254Z,62.6896,-150.3472,70.9,1,0.6,"42km NNW of Talkeetna, Alaska"
6103,2019-05-22T05:59:55.402Z,65.0995,-148.7022,18.2,0.7,0.58,"42km NW of Ester, Alaska"
6104,2019-05-22T05:56:54.554Z,65.5373,-166.7913,13.1,2,0.52,"86km SSW of Shishmaref, Alaska"
6105,2019-05-22T05:55:36.040Z,33.509,-116.536,10.2,0.73,0.16,"14km ESE of Anza, CA"
6106,2019-05-22T05:52:46.120Z,36.941,-121.3218333,6.77,1.06,0.05,"12km NNE of Hollister, CA"
6107,2019-05-22T05:48:24.410Z,35.9706667,-120.5245,3.21,0.06,0.02,"12km NW of Parkfield, CA"
6108,2019-05-22T05:32:37.337Z,38.6228,-118.3567,9.8,-0.1,0.101,"25km ENE of Hawthorne, Nevada"
6109,2019-05-22T05:30:37.772Z,62.0843,-148.1648,29.6,1.2,0.81,"48km NE of Sutton-Alpine, Alaska"
6110,2019-05-22T05:30:15.391Z,66.2401,-157.2035,6,1.3,0.62,"75km S of Kobuk, Alaska"
6111,2019-05-22T05:21:59.343Z,66.3298,-157.3412,6.2,0.8,0.69,"67km SSW of Kobuk, Alaska"
6112,2019-05-22T05:20:36.840Z,35.5496667,-118.2436667,7.41,1.52,0.14,"22km ESE of Lake Isabella, CA"
6113,2019-05-22T05:20:08.120Z,38.6034,-118.3643,7,0.8,0.0561,"24km ENE of Hawthorne, Nevada"
6114,2019-05-22T05:18:09.340Z,38.8019981,-122.7699966,0.41,0.34,0.02,"3km NNW of The Geysers, CA"
6115,2019-05-22T05:14:01.680Z,33.228,-116.0738333,10.92,2.14,0.2,"11km NNE of Ocotillo Wells, CA"
6116,2019-05-22T05:07:24.990Z,38.8381653,-122.8263321,1.6,0.6,0.02,"9km NW of The Geysers, CA"
6117,2019-05-22T04:31:18.060Z,38.8400002,-122.8288345,2.13,0.96,0.02,"9km WNW of Cobb, CA"
6118,2019-05-22T04:23:12.483Z,-40.439,-72.9539,63.04,4.6,1.01,"13km S of Rio Bueno, Chile"
6119,2019-05-22T04:20:17.847Z,39.151,-119.6089,8.5,0.7,0.1103,"9km S of Dayton, Nevada"
6120,2019-05-22T04:13:31.098Z,14.2267,-91.0974,89.13,4.4,1.29,"14km SW of Santa Lucia Cotzumalguapa, Guatemala"
6121,2019-05-22T04:12:05.840Z,36.1156667,-117.67,2.61,0.78,0.11,"26km ENE of Coso Junction, CA"
6122,2019-05-22T04:11:25.111Z,51.5774,-178.3,12.1,2.8,0.57,"35km SSW of Tanaga Volcano, Alaska"
6123,2019-05-22T04:10:50.145Z,66.3298,-157.2987,3.6,0.8,0.74,"66km SSW of Kobuk, Alaska"
6124,2019-05-22T04:06:09.763Z,66.0331,-166.2785,3.3,2.5,0.9,"26km SSW of Shishmaref, Alaska"
6125,2019-05-22T04:06:05.730Z,59.356,-153.4315,-1.2,-0.7,0.13,"94km ESE of Old Iliamna, Alaska"
6126,2019-05-22T04:02:25.963Z,60.3955,-143.1335,9.8,1.6,0.58,"53km NW of Cape Yakataga, Alaska"
6127,2019-05-22T04:01:11.260Z,58.2825,-155.2138333,1.69,-0.23,0.09,"95km ESE of King Salmon, Alaska"
6128,2019-05-22T03:59:55.470Z,38.8141667,-122.833,1.83,-0.45,0.03,"8km WNW of The Geysers, CA"
6129,2019-05-22T03:55:40.201Z,36.992,-104.949,8.35,3.1,0.9,"44km WSW of Trinidad, Colorado"
6130,2019-05-22T03:48:59.467Z,53.394,6.5861,10,3.2,0.88,"8km NNE of Winsum, Netherlands"
6131,2019-05-22T03:44:24.000Z,40.4136667,-121.5436667,5.24,0.48,0.08,"7km NNE of Mineral, CA"
6132,2019-05-22T03:41:51.700Z,40.4135,-121.5415,6.77,0.65,0.1,"7km NNE of Mineral, CA"
6133,2019-05-22T03:40:12.060Z,40.4186667,-121.5478333,2.35,0.61,0.19,"7km NNE of Mineral, CA"
6134,2019-05-22T03:36:14.928Z,61.3937,-150.0659,38.5,1.7,0.62,"15km SSW of Big Lake, Alaska"
6135,2019-05-22T03:33:02.566Z,66.3218,-157.2648,5.4,1.1,0.56,"67km SSW of Kobuk, Alaska"
6136,2019-05-22T03:28:22.527Z,39.2722,-120.3733,7,0.8,0.1541,"17km WSW of Truckee, California"
6137,2019-05-22T03:28:13.787Z,63.5392,-150.9,7.2,1.7,0.78,"98km W of Cantwell, Alaska"
6138,2019-05-22T03:23:32.720Z,45.8655,-111.3563333,4.06,1.59,0.13,"2km WNW of Manhattan, Montana"
6139,2019-05-22T03:18:08.220Z,66.2706,-157.181,5.9,0.8,0.6,"72km S of Kobuk, Alaska"
6140,2019-05-22T03:15:37.215Z,62.8397,-148.3248,59.2,1.5,0.69,"69km SSE of Cantwell, Alaska"
6141,2019-05-22T02:54:28.983Z,63.5297,-151.0315,4.6,0.6,0.67,"104km W of Cantwell, Alaska"
6142,2019-05-22T02:50:02.158Z,66.8148,-146.8104,6.1,0.9,0.71,"73km WNW of Fort Yukon, Alaska"
6143,2019-05-22T02:44:51.365Z,38.5907,-118.3841,10.7,-0.3,0.061,"22km ENE of Hawthorne, Nevada"
6144,2019-05-22T02:37:58.120Z,19.0478,-64.8531,40,2.85,0.43,"82km NNW of Road Town, British Virgin Islands"
6145,2019-05-22T02:36:36.128Z,66.3043,-157.2655,6.4,2.1,0.69,"69km SSW of Kobuk, Alaska"
6146,2019-05-22T02:31:42.850Z,58.1845,-155.3745,1.02,0.58,0.11,"93km SE of King Salmon, Alaska"
6147,2019-05-22T02:28:51.910Z,38.7931671,-122.7313309,1.63,1.01,0.03,"3km NE of The Geysers, CA"
6148,2019-05-22T02:27:23.163Z,66.3292,-157.2333,6.8,1.2,0.63,"66km SSW of Kobuk, Alaska"
6149,2019-05-22T02:26:30.410Z,38.8069992,-122.8288345,2.14,0.34,0.05,"7km WNW of The Geysers, CA"
6150,2019-05-22T02:24:45.321Z,-22.4933,-66.0093,250.67,4.5,0.89,"40km NW of Abra Pampa, Argentina"
6151,2019-05-22T02:24:17.266Z,61.6412,-151.2529,4.6,0.8,0.61,"65km W of Willow, Alaska"
6152,2019-05-22T02:23:32.000Z,-24.059,-59.822,33,0,,"105km NNE of Pozo del Tigre, Argentina"
6153,2019-05-22T02:22:37.250Z,33.7013333,-117.4955,13.33,1.06,0.18,"9km ENE of Trabuco Canyon, CA"
6154,2019-05-22T02:16:53.670Z,45.871,-111.3693333,4.01,2.03,0.24,"3km WNW of Manhattan, Montana"
6155,2019-05-22T02:12:41.871Z,64.4496,-149.3821,6.3,1.4,0.72,"19km SW of North Nenana, Alaska"
6156,2019-05-22T02:02:11.259Z,39.1544,-119.5995,8,0.4,0.124,"9km S of Dayton, Nevada"
6157,2019-05-22T01:56:12.311Z,66.3052,-157.2262,8.6,1.4,0.76,"68km SSW of Kobuk, Alaska"
6158,2019-05-22T01:51:32.280Z,18.8768,-67.3713,21,2.93,0.4,"51km NW of San Antonio, Puerto Rico"
6159,2019-05-22T01:49:31.020Z,61.3558,-149.3345,30.4,0.9,0.4,"22km SE of Knik-Fairview, Alaska"
6160,2019-05-22T01:44:37.064Z,61.2954,-151.9871,93.5,1.7,0.48,"77km NNW of Nikiski, Alaska"
6161,2019-05-22T01:39:56.047Z,-7.1561,129.1339,168.08,4.7,1.09,"256km WNW of Saumlaki, Indonesia"
6162,2019-05-22T01:37:59.910Z,45.868,-111.369,4.43,2.18,0.23,"3km WNW of Manhattan, Montana"
6163,2019-05-22T01:37:24.751Z,23.9298,121.6458,25.34,4.4,0.71,"6km SE of Hualian, Taiwan"
6164,2019-05-22T01:33:20.544Z,66.301,-157.2096,7.1,1,0.71,"69km SSW of Kobuk, Alaska"
6165,2019-05-22T01:30:24.040Z,19.177,-64.9738,37,3.39,0.26,"74km N of Charlotte Amalie, U.S. Virgin Islands"
6166,2019-05-22T01:25:58.020Z,51.8111667,-178.8491667,15.35,0.62,0.07,"49km W of Tanaga Volcano, Alaska"
6167,2019-05-22T01:25:14.865Z,66.3052,-157.2169,6.1,0.8,0.81,"68km SSW of Kobuk, Alaska"
6168,2019-05-22T01:20:42.760Z,60.511,-152.8041667,28.52,-0.19,0.04,"4km NW of Redoubt Volcano, Alaska"
6169,2019-05-22T01:16:21.150Z,38.8113327,-122.8123322,4.37,0.55,0.02,"6km NW of The Geysers, CA"
6170,2019-05-22T01:15:23.580Z,44.5103333,-112.3753333,8.66,1.16,0.16,"22km SE of Lima, Montana"
6171,2019-05-22T01:07:57.780Z,52.0705,-176.1211667,2.25,0.08,0.17,"42km ENE of Adak, Alaska"
6172,2019-05-22T01:04:52.096Z,38.3004,-118.7258,10.3,1.3,0.2123,"26km SSW of Hawthorne, Nevada"
6173,2019-05-22T00:49:56.870Z,38.8138333,-122.8195,3.3,0.86,0.03,"7km NW of The Geysers, CA"
6174,2019-05-22T00:44:05.075Z,67.4915,-139.4248,15.2,1.6,0.86,"19km ESE of Old Crow, Canada"
6175,2019-05-22T00:39:34.963Z,13.8921,92.9916,29,5.6,1.05,"244km N of Bamboo Flat, India"
6176,2019-05-22T00:33:37.580Z,36.668,-89.5275,11.11,1.28,0.02,"9km N of New Madrid, Missouri"
6177,2019-05-22T00:30:13.710Z,32.867,-116.2031667,10.37,1.33,0.16,"24km NW of Ocotillo, CA"
6178,2019-05-22T00:21:06.094Z,66.3504,-157.3835,9.2,1.2,0.72,"65km SSW of Kobuk, Alaska"
6179,2019-05-22T00:19:07.100Z,38.7921677,-122.7751694,0.82,0.56,0.14,"2km NW of The Geysers, CA"
6180,2019-05-22T00:11:28.850Z,59.356,-153.4291667,-1.07,-0.45,0.07,"94km ESE of Old Iliamna, Alaska"
6181,2019-05-22T00:07:58.205Z,65.4695,-152.5386,10.2,1,0.75,"39km NNW of Tanana, Alaska"
6182,2019-05-22T00:06:53.242Z,69.493,-144.5463,5.9,2.9,0.76,"79km SSW of Kaktovik, Alaska"
6183,2019-05-22T00:04:45.591Z,64.7254,-149.0535,15.1,0.6,0.51,"16km N of North Nenana, Alaska"
6184,2019-05-21T23:59:07.830Z,36.1191667,-117.6726667,4.3,0.92,0.15,"26km ENE of Coso Junction, CA"
6185,2019-05-21T23:56:02.680Z,-14.7006,41.043,10,4.2,0.91,"43km ESE of Cidade de Nacala, Mozambique"
6186,2019-05-21T23:49:29.150Z,47.7638333,-114.4328333,6.9,0.06,0.08,"21km WNW of Polson, Montana"
6187,2019-05-21T23:46:54.166Z,64.7146,-149.0726,16.8,0.6,0.53,"15km N of North Nenana, Alaska"
6188,2019-05-21T23:46:41.094Z,38.5991,-118.3781,10.2,0.1,0.0092,"23km ENE of Hawthorne, Nevada"
6189,2019-05-21T23:45:26.429Z,60.4947,-151.8687,70.9,1.4,0.36,"32km WNW of Kalifornsky, Alaska"
6190,2019-05-21T23:38:37.467Z,59.8912,-152.8693,97.8,1.3,0.26,"59km WNW of Anchor Point, Alaska"
6191,2019-05-21T23:36:46.270Z,55.7598333,-162.166,14.14,0.75,0.13,"72km NNE of Cold Bay, Alaska"
6192,2019-05-21T23:23:23.870Z,44.374,-110.5616667,3.17,1.29,0.12,"23km ESE of Old Faithful Geyser, Wyoming"
6193,2019-05-21T23:20:43.924Z,60.5078,-151.5564,64,1.2,0.41,"17km NW of Kalifornsky, Alaska"
6194,2019-05-21T23:19:33.390Z,44.372,-110.5598333,2.81,1.35,0.18,"23km ESE of Old Faithful Geyser, Wyoming"
6195,2019-05-21T23:17:33.874Z,60.495,-151.462,72.1,3,1.21,"17km WNW of Kalifornsky, Alaska"
6196,2019-05-21T23:17:20.070Z,62.3132,-149.8623,5.2,2.5,0.73,"12km E of Talkeetna, Alaska"
6197,2019-05-21T23:13:13.430Z,19,-67.4528,39,2.75,0.45,"67km NNW of San Antonio, Puerto Rico"
6198,2019-05-21T23:11:14.264Z,66.3084,-157.244,8.2,1.3,0.78,"68km SSW of Kobuk, Alaska"
6199,2019-05-21T23:08:48.019Z,64.9718,-147.2693,0,1.3,0.81,"22km NNE of Badger, Alaska"
6200,2019-05-21T23:05:56.122Z,66.2561,-157.191,7.6,1.8,0.53,"73km S of Kobuk, Alaska"
6201,2019-05-21T22:49:36.250Z,38.7985001,-122.8164978,2.52,0.84,0.02,"6km WNW of The Geysers, CA"
6202,2019-05-21T22:47:49.927Z,38.6115,-118.3663,9,0.9,0.1085,"24km ENE of Hawthorne, Nevada"
6203,2019-05-21T22:43:23.989Z,37.2388,-114.9754,8.5,1.5,0.1792,"21km SE of Alamo, Nevada"
6204,2019-05-21T22:06:25.289Z,-3.1739,126.388,10,4.6,0.62,"10km SSW of Airbuaya, Indonesia"
6205,2019-05-21T22:05:10.130Z,36.1183333,-117.6688333,2.69,1.41,0.1,"26km ENE of Coso Junction, CA"
6206,2019-05-21T22:00:09.850Z,37.4253333,-118.54,11.41,1.39,0.04,"5km ENE of Round Valley, CA"
6207,2019-05-21T21:41:19.130Z,59.9607,-152.2924,71.9,1.3,0.26,"32km NW of Anchor Point, Alaska"
6208,2019-05-21T21:38:15.530Z,38.815834,-122.7535019,5.52,0.35,0.05,"3km WSW of Cobb, CA"
6209,2019-05-21T21:38:08.538Z,38.6104,-118.3699,10.4,0.7,0.0747,"24km ENE of Hawthorne, Nevada"
6210,2019-05-21T21:36:18.080Z,46.8721667,-112.5191667,14.91,1.34,0.14,"15km SE of Lincoln, Montana"
6211,2019-05-21T21:34:07.902Z,63.3861,-151.3666,5,1.4,0.68,"120km W of Cantwell, Alaska"
6212,2019-05-21T21:31:39.195Z,38.7117,-117.0699,2.7,1.4,0.5077,"72km N of Tonopah, Nevada"
6213,2019-05-21T21:19:51.114Z,1.0888,-85.1082,10,5.3,0.45,Off the coast of Ecuador
6214,2019-05-21T21:17:10.570Z,35.9496667,-117.3505,9.51,0.26,0.06,"21km N of Trona, CA"
6215,2019-05-21T21:08:41.400Z,38.8269997,-122.8118362,0.94,0.88,0.03,"7km NW of The Geysers, CA"
6216,2019-05-21T21:06:00.490Z,19.2211,-68.5851,83,3.3,0.58,"63km ENE of Miches, Dominican Republic"
6217,2019-05-21T21:02:43.430Z,46.8685,-112.5171667,13.76,1.2,0.12,"15km SE of Lincoln, Montana"
6218,2019-05-21T20:58:36.963Z,35.9981,-97.3142,1.19,2.9,0.31,"7km NW of Langston, Oklahoma"
6219,2019-05-21T20:54:51.866Z,19.0393,146.0718,88.51,4.6,0.73,"52km NE of Agrihan, Northern Mariana Islands"
6220,2019-05-21T20:53:56.558Z,65.3778,-153.4557,4.4,2.2,0.89,"68km WNW of Tanana, Alaska"
6221,2019-05-21T20:51:54.360Z,38.8209991,-122.809166,2.39,0.92,0.04,"7km NW of The Geysers, CA"
6222,2019-05-21T20:47:11.840Z,37.6485,-118.8801667,4.82,0.74,0.04,"9km E of Mammoth Lakes, CA"
6223,2019-05-21T20:36:17.110Z,37.6321667,-118.87,5.65,0.75,0.06,"10km E of Mammoth Lakes, CA"
6224,2019-05-21T20:18:36.187Z,59.9654,-141.5626,18.9,1.2,0.36,"49km ESE of Cape Yakataga, Alaska"
6225,2019-05-21T20:13:51.650Z,37.5435,-118.8365,3.98,0.95,0.02,"14km W of Toms Place, CA"
6226,2019-05-21T20:10:30.882Z,39.5276,-120.3411,2.9,0.6,0.1237,"25km NNW of Truckee, California"
6227,2019-05-21T20:00:58.980Z,33.6136667,-116.7013333,7.6,0.41,0.12,"7km NNW of Anza, CA"
6228,2019-05-21T19:45:39.130Z,47.5405,-123.8865,28.05,1.74,0.3,"8km NNW of Quinault Census Designated Place, Washington"
6229,2019-05-21T19:30:47.848Z,35.422,-97.9003,5,2.5,0.99,"5km NE of Union City, Oklahoma"
6230,2019-05-21T19:25:13.268Z,-30.4914,-71.3264,57.46,4.5,0.82,"16km NW of Ovalle, Chile"
6231,2019-05-21T19:23:39.877Z,62.1733,-141.8509,9.3,1,0.47,"142km SSE of Tok, Alaska"
6232,2019-05-21T19:16:00.786Z,35.1069,-96.3137,11.63,2.9,1.28,"8km ENE of Holdenville, Oklahoma"
6233,2019-05-21T19:11:29.296Z,60.4937,-143.159,6.4,1.1,0.27,"62km NW of Cape Yakataga, Alaska"
6234,2019-05-21T19:10:35.011Z,64.9152,-147.7272,6.6,0.6,0.52,"7km NNE of College, Alaska"
6235,2019-05-21T19:05:58.652Z,-34.6265,-179.8495,41.81,4.9,0.73,South of the Kermadec Islands
6236,2019-05-21T18:49:55.518Z,-8.3504,160.0295,62.98,4.7,0.59,"53km ESE of Buala, Solomon Islands"
6237,2019-05-21T18:49:13.653Z,62.9802,-149.8199,90.3,1.4,0.49,"63km SW of Cantwell, Alaska"
6238,2019-05-21T18:44:01.160Z,32.9743333,-116.2796667,4.43,2.12,0.21,"23km SW of Ocotillo Wells, CA"
6239,2019-05-21T18:42:47.464Z,0.9733,122.0896,49.74,5.1,0.96,"53km E of Bunobogu, Indonesia"
6240,2019-05-21T18:36:40.162Z,61.832,-149.5112,47.2,0.8,0.4,"17km NW of Fishhook, Alaska"
6241,2019-05-21T18:36:34.331Z,63.7828,-148.799,100.5,1.3,0.52,"11km SE of Healy, Alaska"
6242,2019-05-21T18:30:55.540Z,38.8398323,-122.8246689,2.4,1.18,0.03,"9km WNW of Cobb, CA"
6243,2019-05-21T18:20:54.199Z,66.3049,-157.197,4.6,1.9,0.63,"68km SSW of Kobuk, Alaska"
6244,2019-05-21T18:05:36.780Z,38.7888336,-122.7481689,2.35,0.54,0.01,"2km NNE of The Geysers, CA"
6245,2019-05-21T17:54:00.460Z,19.3203333,-155.3501667,6.64,0.84,0.07,"17km SW of Volcano, Hawaii"
6246,2019-05-21T17:50:17.770Z,34.599,-117.3515,-1.07,1.07,0.26,"6km ENE of Adelanto, CA"
6247,2019-05-21T17:41:34.976Z,66.3338,-157.2732,1.4,1.3,0.75,"66km SSW of Kobuk, Alaska"
6248,2019-05-21T17:31:09.510Z,42.6798333,-111.4656667,9.26,1.98,0.17,"11km ENE of Soda Springs, Idaho"
6249,2019-05-21T17:19:52.890Z,40.6948333,-123.9636667,21.45,3.78,0.11,"16km ESE of Pine Hills, CA"
6250,2019-05-21T17:19:09.275Z,60.511,-143.1664,2.1,2.5,0.69,"66km NW of Cape Yakataga, Alaska"
6251,2019-05-21T17:15:46.260Z,34.025,-117.2191667,15.21,1.28,0.15,"5km SE of Loma Linda, CA"
6252,2019-05-21T17:14:09.680Z,36.0221667,-117.7741667,1.81,1.06,0.12,"15km NE of Little Lake, CA"
6253,2019-05-21T17:09:57.460Z,36.0235,-117.774,2.2,0.71,0.08,"15km NE of Little Lake, CA"
6254,2019-05-21T17:05:59.827Z,65.7605,-140.97,11.3,1.1,0.37,"109km N of Eagle Village, Alaska"
6255,2019-05-21T17:04:20.049Z,66.3074,-157.1517,5.1,1.1,0.58,"67km S of Kobuk, Alaska"
6256,2019-05-21T17:01:04.320Z,38.8050003,-122.8209991,2.75,0.56,0.03,"6km WNW of The Geysers, CA"
6257,2019-05-21T16:56:29.163Z,66.2948,-157.1692,5.2,1.3,0.8,"69km S of Kobuk, Alaska"
6258,2019-05-21T16:55:32.150Z,47.664,-120.3063333,-0.65,0.26,0.08,"7km W of Entiat, Washington"
6259,2019-05-21T16:54:15.747Z,61.8113,-150.5264,54.2,1.2,0.45,"26km WNW of Willow, Alaska"
6260,2019-05-21T16:54:07.640Z,38.7996667,-122.7703333,1.82,1.28,0.06,"3km NNW of The Geysers, CA"
6261,2019-05-21T16:51:44.000Z,59.3631667,-153.4165,-1.09,-0.47,0.11,"95km ESE of Old Iliamna, Alaska"
6262,2019-05-21T16:50:14.514Z,66.2441,-157.2395,7.9,1.3,0.79,"75km SSW of Kobuk, Alaska"
6263,2019-05-21T16:50:00.660Z,53.1888333,-168.4408333,1.81,0.5,0.16,"39km NE of Nikolski, Alaska"
6264,2019-05-21T16:49:30.357Z,60.043,-151.8897,68.6,1.2,0.43,"29km N of Anchor Point, Alaska"
6265,2019-05-21T16:38:41.560Z,38.822834,-122.8085022,2.64,0.83,0.04,"7km NW of The Geysers, CA"
6266,2019-05-21T16:36:50.506Z,-14.0941,167.3694,146.12,4.5,0.92,"30km SW of Sola, Vanuatu"
6267,2019-05-21T16:30:58.861Z,61.5373,-146.5511,14.3,2.1,0.78,"46km NNW of Valdez, Alaska"
6268,2019-05-21T16:25:08.383Z,66.3004,-157.5679,1.8,1.6,0.62,"74km SSW of Kobuk, Alaska"
6269,2019-05-21T16:24:36.746Z,64.5557,-149.2571,15.2,2.2,0.66,"7km WSW of North Nenana, Alaska"
6270,2019-05-21T16:22:41.542Z,37.0232,-116.2068,4.5,-0.5,0.1383,"50km ENE of Beatty, Nevada"
6271,2019-05-21T16:20:50.770Z,38.811,-122.8211667,2.35,0.27,0.05,"7km WNW of The Geysers, CA"
6272,2019-05-21T16:19:44.770Z,61.3784,-150.0483,40.4,0.8,0.46,"16km SSW of Big Lake, Alaska"
6273,2019-05-21T16:19:22.450Z,37.4283333,-118.549,9,0.7,0.04,"5km ENE of Round Valley, CA"
6274,2019-05-21T16:02:49.068Z,60.3578,-147.5627,17.3,1.6,0.69,"76km SE of Whittier, Alaska"
6275,2019-05-21T16:01:08.230Z,33.6818333,-116.7,16.18,0.67,0.07,"7km SSE of Idyllwild, CA"
6276,2019-05-21T15:47:00.120Z,31.2125,-115.9038333,8.96,3.66,0.07,"84km SE of Maneadero, B.C., MX"
6277,2019-05-21T15:35:08.340Z,37.5378333,-121.9168333,9.06,2.22,0.07,"6km E of Fremont, CA"
6278,2019-05-21T15:33:01.739Z,61.063,-148.4791,0,1.1,0.52,"34km NNE of Whittier, Alaska"
6279,2019-05-21T15:31:58.471Z,66.3037,-157.2133,8.7,2.1,0.58,"68km SSW of Kobuk, Alaska"
6280,2019-05-21T15:28:29.039Z,37.25,-117.5511,8.8,0.7,0.1146,"58km SSW of Goldfield, Nevada"
6281,2019-05-21T15:28:04.880Z,17.8575,-66.5223,24,2.48,0.16,"12km SSW of Potala Pastillo, Puerto Rico"
6282,2019-05-21T15:26:08.896Z,63.0612,-151.5589,12,0.6,0.8,"110km NW of Talkeetna, Alaska"
6283,2019-05-21T15:15:41.099Z,61.6616,-150.0022,42.7,1.9,0.46,"9km S of Willow, Alaska"
6284,2019-05-21T15:15:23.587Z,60.509,-143.0526,2.9,1.7,0.59,"60km NW of Cape Yakataga, Alaska"
6285,2019-05-21T15:15:21.950Z,38.7726667,-122.7035,3.43,0.51,0.06,"1km WSW of Anderson Springs, CA"
6286,2019-05-21T15:11:01.939Z,63.0283,-151.7059,11.8,0.5,0.85,"113km NW of Talkeetna, Alaska"
6287,2019-05-21T14:58:33.550Z,38.8241653,-122.8528366,2.15,0.97,0.03,"10km WNW of The Geysers, CA"
6288,2019-05-21T14:49:40.417Z,61.198,-147.1618,0,1.4,1.27,"44km W of Valdez, Alaska"
6289,2019-05-21T14:42:49.980Z,38.8321648,-122.8763351,2.53,0.59,0.04,"12km WNW of The Geysers, CA"
6290,2019-05-21T14:36:18.143Z,61.9423,-150.9084,67.4,1.7,0.6,"50km WNW of Willow, Alaska"
6291,2019-05-21T14:18:39.850Z,38.7998333,-122.7701667,1.33,1.69,0.06,"3km NNW of The Geysers, CA"
6292,2019-05-21T14:09:28.460Z,-19.9894,-177.4256,517.95,4.3,0.61,"151km ENE of Ndoi Island, Fiji"
6293,2019-05-21T14:09:15.107Z,61.7054,-151.9132,93.9,2.4,0.74,"100km W of Willow, Alaska"
6294,2019-05-21T14:07:48.553Z,63.5073,-151.0475,7.9,0.5,0.61,"105km W of Cantwell, Alaska"
6295,2019-05-21T14:07:04.424Z,66.3106,-157.2265,3.9,1.3,0.78,"68km SSW of Kobuk, Alaska"
6296,2019-05-21T14:00:39.086Z,66.3088,-157.1909,7.7,1.4,0.61,"68km SSW of Kobuk, Alaska"
6297,2019-05-21T13:56:58.190Z,37.3363333,-118.3998333,9.93,0.69,0.04,"3km S of Bishop, CA"
6298,2019-05-21T13:53:26.530Z,34.1295,-118.1185,14.38,1.27,0.16,"1km SSE of Caltech, Pasadena, CA"
6299,2019-05-21T13:53:19.430Z,34.1446667,-118.1248333,15.17,1.88,0.18,"1km N of Caltech, Pasadena, CA"
6300,2019-05-21T13:51:36.700Z,38.833168,-122.8066635,2.29,0.74,0.02,"7km W of Cobb, CA"
6301,2019-05-21T13:51:29.470Z,38.8175011,-122.8130035,2.78,0.55,0.02,"7km NW of The Geysers, CA"
6302,2019-05-21T13:49:31.540Z,38.7906685,-122.80867,3.71,0.88,0.02,"5km WNW of The Geysers, CA"
6303,2019-05-21T13:48:15.769Z,64.0033,-139.7464,8.1,2.1,0.84,"16km WSW of Dawson, Canada"
6304,2019-05-21T13:46:55.620Z,33.9905,-116.9543333,16.04,0.9,0.19,"7km NNE of Beaumont, CA"
6305,2019-05-21T13:45:54.127Z,66.3076,-157.1812,3.5,2.4,0.7,"67km S of Kobuk, Alaska"
6306,2019-05-21T13:38:09.710Z,36.994,-113.5056667,7.13,0.85,0.11,"14km SSE of Saint George, Utah"
6307,2019-05-21T13:37:39.241Z,-15.8258,-72.0107,8.33,4.9,0.7,"20km N of Lluta, Peru"
6308,2019-05-21T13:35:00.969Z,-2.5408,138.5466,42.56,4.4,0.75,"226km W of Abepura, Indonesia"
6309,2019-05-21T13:34:24.065Z,66.3148,-157.2084,3.8,1,0.67,"67km SSW of Kobuk, Alaska"
6310,2019-05-21T13:29:20.361Z,65.2067,-150.3981,7.5,0.8,0.47,"25km NNE of Manley Hot Springs, Alaska"
6311,2019-05-21T13:28:56.667Z,66.2954,-157.222,6,1.3,0.87,"69km SSW of Kobuk, Alaska"
6312,2019-05-21T13:28:08.530Z,34.1371667,-116.8393333,8.54,1.73,0.16,"14km SSE of Big Bear Lake, CA"
6313,2019-05-21T13:23:16.748Z,66.2986,-157.2084,3.4,3.1,0.78,"69km S of Kobuk, Alaska"
6314,2019-05-21T13:21:44.620Z,58.369,-155.6716667,3.5,0.04,0.22,"67km ESE of King Salmon, Alaska"
